,loannumber,loanamount,totaldue,termdays
8a8589595384a8530153931b3d824f62,2,10000,13000,30
8a8589a453bc422d0153c7c133ba0d23,10,30000,34500,30
8a8589c1545181f30154735d98f93955,12,40000,48000,60
8a858e0b5cf4883c015cf7f015511f70,2,10000,11500,15
8a858e135c7e2eec015c81c27f791ff7,3,10000,13000,30
8a858e1c56dfea870156f57a826a1207,9,40000,48000,60
8a858e205c21d53a015c24b30b8c2f39,3,20000,24500,30
8a858e335b806e4d015b807c181d101f,4,10000,13000,30
8a858e3654e2a8240154e379593e4df2,15,40000,44000,30
8a858e3d55ca3ef60155d5601ed8381b,5,20000,24500,30
8a858e475c1c2ea7015c1c4de7bd09f0,3,10000,11500,15
8a858e5856b7840c0156c2db475368e4,5,10000,12250,30
8a858e65582a517e01583f9700963ded,8,10000,10750,15
8a858e69566ae5b801568d1b9290796c,4,10000,13000,30
8a858e6f5c120e66015c16275ebc4eac,3,10000,13000,30
8a858e785c8d9167015c92c004e72b0a,2,10000,11500,15
8a858e85598cd81601598fc650e251e3,8,30000,39000,60
8a858e8b5bc9e7e6015bcd7b7ee305b9,3,10000,13000,30
8a858e935b496584015b4dea69253842,4,20000,24500,30
8a858ea355660956015573132d287253,12,40000,48000,60
8a858eaa55a0b8ae0155ca0b3ad43640,2,10000,11500,15
8a858eb45c11f9e4015c1515eaf66aa5,3,10000,13000,30
8a858eba5b681df4015b6d5c3c7b59b3,3,10000,11500,15
8a858ec55b67bb15015b67ce6a96119a,5,20000,22250,15
8a858ed45c454c11015c4e1307e35dd9,3,10000,13000,30
8a858edc59ee87640159eeb9774f1aa7,6,30000,34500,30
8a858eea5a854c79015a856b30d10f99,6,20000,24500,30
8a858f0056b7cf8e0156d5f3c4f26f03,10,20000,21000,15
8a858f045bc9690c015bc98a86fd0efb,2,10000,13000,30
8a858f0d594d711e0159634be1d94ec1,4,20000,24500,30
8a858f1b5b256bc9015b28bed2fa4d4c,4,20000,24500,30
8a858f255cb1710a015cc098df8b7fce,2,10000,13000,30
8a85884e54a0565b0154b8e5e038630b,4,20000,24500,30
8a8588f6548fb0c201549514019447e3,7,40000,43500,30
8a8589005384ab57015388a9a36e62e4,3,10000,13000,30
8a85898a53bc15600153bea84f9e21e3,14,30000,34500,30
8a8589b953bc23f70153c871f9e25781,6,30000,34500,30
8a858e0156b782a10156d151957b56cc,14,40000,44000,30
8a858e0a5668e69c01567aa57c377762,7,30000,34500,30
8a858e1856aa901b0156b3b683c36060,10,40000,44000,30
8a858e225a28c713015a2cfb72ce119e,6,10000,13000,30
8a858e335d1dd902015d243228db3b9b,2,10000,11500,15
8a858e395cb1d4d9015cb1e79d810892,2,10000,13000,30
8a858e3e5b3ee747015b3ee854f7012f,4,20000,22250,15
8a858e445cd56553015cd9811fb40911,2,10000,13000,30
8a858e59569397d5015697f83bac10d0,8,30000,33000,30
8a858e705668e16701568b566c6857c5,7,30000,39000,60
8a858e885b68546c015b7d0f785b0e2b,3,10000,13000,30
8a858e8e5cc54eb9015cc59a217a246a,2,10000,13000,30
8a858e985885ff6d0158906f9c082a68,10,30000,34500,30
8a858eac5b3ece95015b3ee7942e2457,5,20000,24500,30
8a858eb65c3b3074015c441b25e37f6e,2,10000,13000,30
8a858ec05ba5ca1d015ba5e55a060b0c,5,20000,24500,30
8a858ece586263020158649c6f303ccf,8,30000,34500,30
8a858eda552adcc2015553a6385628e7,5,10000,13000,30
8a858edf5c69a538015c79f5c58d2e07,2,10000,13000,30
8a858eed5756fb0e01575e24e900478d,5,20000,24500,30
8a858efd5ca70688015caa9a7fda3370,2,10000,13000,30
8a858f065b1fe50a015b20c201f574d1,5,20000,24500,30
8a858f0a56d3ed1f0156d5959f9e31fd,3,10000,13000,30
8a858f13556665aa01556efd1d087572,6,20000,24500,30
8a858f23573921ad0157562d0d7015e4,2,10000,11500,15
8a858f405d13c45f015d1581fab05f1f,2,10000,11500,15
8a858f5b5bee1b11015beeff2cfe4d3a,3,10000,13000,30
8a858f725b49c0c0015b53c3efcd2b7b,4,20000,24500,30
8a858f855bf2f1ad015bf5c0e6c01b8a,4,20000,21500,30
8a858f925bec9b74015beceb8bf13a0a,3,10000,13000,30
8a858f98560bbe11015611ef84820b47,6,10000,12250,30
8a858f9c56aaf37d0156b6ec1be309d6,9,20000,22000,30
8a858fa55d37a570015d38332887360d,2,10000,11500,15
8a858fab5cd5e1a7015ce02279e639a8,2,10000,13000,30
8a858f2e5876d7d0015877a5e1385176,2,10000,13000,30
8a858f335c8d9723015c94812aa206d3,3,10000,13000,30
8a858f365c83961c015c86ca922b5ddc,2,10000,13000,30
8a858f465668e3d60156731df06205ef,10,20000,24500,30
8a858f565c3acb9d015c3e42eebe16fd,3,10000,13000,30
8a858f5d5929e0fd015930a90a110ef4,4,20000,24500,30
8a858f615591c2cc01559c85e34172bd,7,20000,24500,30
8a858f6e5cb16eb9015cc459b4c20f43,2,10000,13000,30
8a858f765a4e7c76015a5a9340ce2a38,7,30000,39000,60
8a858f8e5c5f46fc015c636601b777ea,3,20000,24500,30
8a858f965bb63a25015bba71070e6859,3,10000,13000,30
8a858f9c5bb503b8015bb5063bcb021e,4,20000,24500,30
8a858fa25bd92c20015be42eb4d77cbb,2,10000,13000,30
8a858fae5921beeb01594a6b98513a8c,6,30000,34500,30
8a858faf56b7821c0156cd5eb6c31f85,8,20000,22250,15
8a858fb45bb59c21015bbfe3651f0750,4,10000,12250,30
8a858fbc5cc666c8015ccaa6c8dc2270,2,10000,11500,15
8a858fce5bab3591015bab6202051912,2,10000,13000,30
8a858fd3552c75620155394ed06d4f89,11,30000,36000,60
8a858fd55c45ba15015c45dcf07c102a,2,10000,11500,15
8a858fdc57ab280a0157b277e9ff6d53,8,30000,34500,30
8a858fe95c88ee44015c8c4043291900,2,10000,13000,30
8a858fee58d73f5f0158e3e9c6176212,7,30000,34500,30
8a858ff259d1429e0159d1a4117e23bd,8,20000,22250,15
8a858ff8582fcb86015842f0937e432f,8,30000,34500,30
8a858ffd5caca417015cb006d7aa3382,2,10000,13000,30
8a85881053bc33670153c842d8990da3,6,20000,24500,30
8a8588ae53f1cb7c015401a930c45ad7,15,30000,39000,60
8a8589045384bd8301539e93bb010699,8,10000,11500,15
8a85898a53bc15600153cb8e38ae2c5f,12,40000,44000,30
8a8589da5410287f01541ff402633c01,9,20000,23000,30
8a858e045b495c30015b49b40d522144,4,20000,24000,30
8a858e0c5519be540155224efeb83f2f,7,30000,34500,30
8a858e125d65ee4d015d699d321f719d,2,10000,13000,30
8a858e1d5b2510b2015b2ec1e9541f3c,4,10000,13000,30
8a858e225c404292015c5530c04b10ac,3,10000,13000,30
8a858e2857d80e580157d836de5d2be6,10,40000,48000,60
8a858e375bcf8394015bd38ef3877bf3,3,10000,11500,15
8a858e5856b7840c0156bc78a4767ae8,16,40000,42000,30
8a858e615c832be8015c83f6af853b59,2,10000,13000,30
8a858e655a047d1a015a05e93ffa5960,3,10000,11500,15
8a858e705668e16701568d07718d6e1e,3,10000,13000,30
8a858e885b68546c015b70bc09dd7ad1,3,10000,13000,30
8a858e935b496584015b5198c2b30b82,4,10000,12250,30
8a858e955631db4401564177c5290d69,11,15000,16500,30
8a858ed55c63db54015c6a16515241b9,2,10000,13000,30
8a858eda5c8863ff015c91c76ef763c5,3,10000,11500,15
8a858ee05a6b7d75015a704d99b22ed7,7,30000,39000,60
8a858eed5a476a3c015a47967d2e18f3,3,10000,13000,30
8a858ef25cd0c652015cd4677dc72a89,2,10000,11500,15
8a858f0656b7820c0156b7ba6d5f13c0,2,10000,11500,15
8a858f0c5cef4be2015cf362d83017a0,2,10000,11500,15
8a858f185d1daff6015d1df2460e159a,2,10000,13000,30
8a858f1e5cc4bc81015cc54972fb52d1,2,10000,13000,30
8a858f2656e154de0156f96477c92a1e,8,15000,17250,30
8a858f2c59cf3fcc0159cfdddff3485a,7,30000,34500,30
8a858f335cea21f8015ceda4e4cd5776,2,10000,13000,30
8a858f375b493337015b52c1cd713ff0,11,40000,44000,30
8a858f465668e3d601567defdbb90e5a,7,40000,44000,30
8a858f505c7e3a50015c7e8ccaa9285c,2,10000,13000,30
8a858f6a5a8a6734015a8aa2bb8020da,5,10000,13000,30
8a858f765aad177b015aad95c071630f,2,10000,11500,15
8a858f7d5a5bd94e015a5fbe42b84f0a,4,20000,24500,30
8a858f8e5b8c34d3015b8f25ea8f03b9,4,15000,16687.5,15
8a858fa154daefc00154df6b9c792ca8,6,30000,34500,30
8a858fb95bd896cc015bd8c417311b6c,3,10000,13000,30
8a858fc55b2548dd015b2fd12423240e,4,20000,24500,30
8a858fcc5d0cbc32015d0cbda2d1011a,2,10000,11500,15
8a858fd35b441894015b44ed16fb63b7,4,20000,24500,30
8a858fd95c3b5bca015c40f1b1a005ec,2,10000,11500,15
8a858fe55693989201569a64b99b11a1,14,50000,52500,30
8a858fee5d1878f4015d187ebc4d0660,2,10000,11500,15
8a858fff5a36fe68015a3b8dcb8a3843,7,30000,34500,30
8a85882653e2eb990153e6349161513e,7,30000,39000,60
8a8588dc536a14130153790b5b5d7cda,4,10000,13000,30
8a85895054be35160154c36a6ba03ea0,3,10000,11500,15
8a85897353d85af80153d8a56c3401b8,13,40000,44000,30
8a858e0156b782a10156c206b49d04ed,8,20000,24500,30
8a858e045cd5b1d6015ce47a16742d68,2,10000,13000,30
8a858e105bd92644015bdd2f7a981936,3,20000,24500,30
8a858e1d5cd58f9e015cd5be41721a4e,2,10000,13000,30
8a858e225a28c713015a31751aaf3f4b,9,30000,34500,30
8a858e2c5b80de3f015b80e8045204ef,2,10000,11500,15
8a858e3654e2a82401550b034d7f3d53,7,20000,24500,30
8a858e445cd56553015ce8f61189079c,2,10000,13000,30
8a858e6c5c88d145015c8fa5e8122270,2,10000,13000,30
8a858e705b3a03c7015b3ccbeba01c10,4,10000,11500,15
8a858e785c8d9167015ca05320ba6830,2,10000,13000,30
8a858e8a575612610157713f256e1d4b,3,10000,13000,30
8a858e905bf2fa58015bf6eb9f1e77cf,3,10000,13000,30
8a858e9b560bbd63015611d6c90f0f5f,8,10000,13000,30
8a858ea35d2d2f62015d303436a80590,2,10000,13000,30
8a858eab5cf9c4c8015d0008356e462f,2,10000,13000,30
8a858eba5b681df4015b78ca2565324c,2,10000,11500,15
8a858ec55b441639015b472039ea4a22,4,20000,24500,30
8a858ed35cd57328015cd579d99904b0,2,10000,13000,30
8a858edc554f009d01554ff6eb224b42,13,40000,44000,30
8a858ee25ca1a0f9015ca1a5d5d50289,2,10000,13000,30
8a858ee755a0c84a0155b50a08352311,10,20000,23000,30
8a858efa5c646292015c72dba8c02e37,2,10000,13000,30
8a858f0456511c9401565c13d32936fb,13,40000,44000,30
8a858f255cb1710a015cc086cdf573fc,2,10000,13000,30
8a858f305cb1ec4e015cb5127be3452a,2,10000,13000,30
8a858f3e5885ffa30158928cad6501c6,10,20000,24500,30
8a858f475c7ea023015c7ed381550c5c,2,10000,11500,15
8a858f5d5963fbb701597473936c208a,6,20000,24500,30
8a858f6459b6456d0159b69978f22bed,2,10000,13000,30
8a858f7958b0a4a80158b261fd354f17,7,10000,11500,30
8a858f8f5bfd3cfa015c0b4d7b61102c,3,10000,13000,30
8a858f965c6950da015c69c571b93c16,2,10000,11500,15
8a858f98560bbe110156170e27073502,7,30000,34500,30
8a858f9f5bd99987015be27c21221292,2,10000,13000,30
8a858fa15b3443a1015b3460fbef252e,3,10000,11500,15
8a858fa5552add5d01554935cd6633ac,9,30000,34500,30
8a858fad5ccb633e015ccbe337372ab3,2,10000,13000,30
8a858fb15d41fc6b015d420039ec015f,2,10000,11500,15
8a858fbd59acee6a0159adcc397f059a,7,40000,44000,30
8a858fcd56b9f22c0156c5b280650d11,12,30000,33000,30
8a858fe25b8c4e5c015b8f61faf34239,4,20000,24500,30
8a858fe758dc437a0158eb12515362d4,5,20000,24500,30
8a858fec5b5c994b015b5cba37c61d51,3,10000,13000,30
8a858ff455a09f5a0155ba378c9b10bc,7,30000,34500,30
8a858fb15632196901564fd5a8be745b,7,30000,34500,30
8a858fbc5cc666c8015cc67a0d541497,2,10000,13000,30
8a858fcd56b9f22c0156c804c62f4d5d,7,30000,39000,60
8a858fd3552c7562015544a1c5f8311e,10,10000,10750,15
8a858fdd5d1844e1015d1858743b13c7,2,10000,13000,30
8a858fe95c88ee44015c8d2bd1ea0c40,2,10000,11500,15
8a858ff25a13ebf6015a14d6527b7b05,10,30000,34500,30
8a858fff57f7a7a801580093e8d2237a,2,10000,11500,15
8a85881053bc33670153cc5a32432a14,14,30000,36000,60
8a858900536a043401537e702ff74eac,20,50000,52500,30
8a858953548fb0c001549b2149246862,8,30000,34500,30
8a8589b7535abdb201535beac38a2006,15,30000,34500,30
8a858e005941690001596c6cde945968,5,20000,24500,30
8a858e0d587161ab01587183d98f06c9,11,30000,34500,30
8a858e1c56dfea870156e1cca79f084d,13,40000,44000,30
8a858e255557edfe0155702304192a3b,2,10000,13000,30
8a858e3d5c3b5122015c3fafb49c3399,2,10000,13000,30
8a858e4b5cb1e4d7015cc489987520bf,2,10000,13000,30
8a858e5856b7840c0156c7129a9c2618,6,10000,12250,30
8a858e5c56f98bad01570d1d648e2761,13,50000,55000,60
8a858e64587161fb0158747ae0bf7292,13,40000,44000,30
8a858e6d58b0cc520158b1844b942e90,9,20000,24500,30
8a858e785c8d9167015c9db2a04e211c,2,10000,13000,30
8a858e8455f82b560155f960fac10f68,17,50000,52500,30
8a858e885c63d379015c730aa5f46f8b,2,10000,11500,15
8a858e935b496584015b496a6fde01f6,4,20000,24500,30
8a858e985b1de32c015b1ed1acf57e0f,4,10000,11500,15
8a858e9e5b1f064e015b1f1aae1f11d1,2,10000,13000,30
8a858ea45bd88d04015bd89004950162,4,20000,24500,30
8a858eb45c11f9e4015c122d74c7159c,3,10000,13000,30
8a858ebb5adce699015adea5d5ae51b3,7,30000,34500,30
8a858ec55ca7919d015caa963ddc6e81,2,10000,13000,30
8a858ed45c454c11015c52e103ec40fc,2,10000,13000,30
8a858eda5c8863ff015c889d784b197f,2,10000,13000,30
8a858ee45a22cbec015a23e5a4020a26,6,10000,13000,30
8a858ee958860456015896a4c2e3228c,3,10000,13000,30
8a858ef85cf9e152015d046af64c145f,2,10000,11500,15
8a858f03582a54c301582f3054b402ce,11,30000,34500,30
8a858f085b494826015b4cfa0afe0f9e,2,10000,13000,30
8a858f145bf23564015bf246b6f90e04,3,10000,13000,30
8a858f1a5ccb60ae015ccf1ac936487f,2,10000,13000,30
8a858f225bfdb280015c06200b660d25,3,10000,11500,15
8a858f295c8d307f015c9615b6da3771,4,20000,22250,15
8a858f335c8d9723015c936bc7116ea4,2,10000,13000,30
8a858eba5c884d2a015c8ab2964f14c1,2,10000,13000,30
8a858ec6560bc09801561cbec2c77a45,3,10000,13000,30
8a858ecb5bf33c30015bf65181e41990,3,10000,11500,15
8a858ed457a040d30157b40881a25091,8,30000,34500,30
8a858ed65ac86155015ac97905df519a,6,10000,11500,15
8a858ee55cb156e6015cbf58b7d50810,2,10000,11500,15
8a858eed5a42df95015a467239f13ec5,6,20000,24500,30
8a858efa5c646292015c67ef45cb096c,2,10000,13000,30
8a858f035ac15096015ac26a787c0fc6,7,30000,34500,30
8a858f0656b7820c0156bc540dc05869,10,20000,24500,30
8a858f0c5cc68025015cc6c4f6ba1658,2,10000,13000,30
8a858f1358b9f0740158d3834f5e7450,9,40000,44000,30
8a858f1a5ccb60ae015ccf36f02c59b5,2,10000,13000,30
8a858f255cb1710a015cc4fa8c86760b,3,20000,24500,30
8a858f265cfa1a64015d04610339125b,2,10000,13000,30
8a858f2e5876d7d001588219d5a57ae9,3,10000,13000,30
8a858f345b1a6144015b1a747f610e68,2,10000,13000,30
8a858f415686c0ab01568f15d70b1d85,12,20000,21000,15
8a858f4b5ccab528015ccae2ca961f60,2,10000,11500,15
8a858f5154ccbef70154ce770e987173,14,50000,57500,90
8a858f615591c2cc01559c6b1ae9699d,8,10000,10750,15
8a858f6c5bf84cd0015bf896d7471c28,3,20000,22250,15
8a858f905c06a9c0015c0d23489f2f06,2,10000,11500,15
8a858f975c4582c4015c5659e2d36fce,3,10000,13000,30
8a858f9d5668e3f1015679951579076f,2,10000,11500,15
8a858fa257d8223c0157f60ebd4d310f,2,10000,13000,30
8a858fa95c695f85015c698efbf11b7e,2,10000,11500,15
8a858faf5679a8380156867a81ca016f,2,10000,11500,15
8a858fb7597cf3dd01598419ae0e2c7b,6,10000,11500,15
8a858fc75cd62882015cdaf2f4311b3f,2,10000,11500,15
8a858fcc5d0cbc32015d0cf881f22aac,2,10000,11500,15
8a858fd05bfd7d3c015bfdcdd8e223da,2,10000,13000,30
8a858fd855077357015508b44a816ded,10,30000,34500,30
8a858fda5c3b0f1c015c3e044f36670b,3,10000,13000,30
8a858ff25a13ebf6015a142040892415,2,10000,11500,15
8a76e7d443e6e97c0143ed0a33375981,3,30000,39000,60
8a85888c54be35040154c6000efd4066,8,20000,23000,30
8a8588f35451808f0154682042b8389b,6,20000,24500,30
8a8589045384bd8301539e7e9cd27c7c,5,25000,28750,30
8a8589f853f100fb015410f0ae5738e2,10,40000,48000,60
8a858e035693e0290156a22d652127a2,6,10000,11125,15
8a858e165b90faf9015b9654b6e01bdd,2,10000,13000,30
8a858e1d5cd58f9e015ce4d0e49950d5,2,10000,11500,15
8a858f3c5c16cadb015c177e274650b9,2,10000,13000,30
8a858f495a7fafc1015a806e19fd05d4,3,10000,13000,30
8a858f5e5cf45779015cf48983d61ef2,2,10000,11500,15
8a858f665a1e86df015a2255769148b4,4,10000,13000,30
8a858f6f5ba5f9b8015ba6fedda73439,6,10000,13000,30
8a858f795896e56b0158ac9d15f36f1a,8,30000,34500,30
8a858f93572e873c015746f79dc61024,2,10000,11500,15
8a858fa15908043201592092ba4b5698,10,30000,34500,30
8a858fa4552add9f01553ae253297cb7,8,30000,36000,60
8a858faa56dffac60156e0c9aae34148,9,40000,44000,30
8a858faf5679a83801567ddf6bda6af7,6,20000,24500,30
8a858fb75be86585015be8a480303d14,2,10000,11500,15
8a858fc45c5f93be015c5fe9b3bc18d4,2,10000,13000,30
8a858fce5c360eb7015c37011f014b1d,2,10000,13000,30
8a858fd458639fcc015864dcf2b55285,14,40000,44000,30
8a858fd858e2f19a0158f507104665f2,4,20000,22250,15
8a858fe45cd62cbf015cdac3af2a17b6,2,10000,13000,30
8a858fed5a28bf0e015a29acfb4b3fcf,4,10000,11125,15
8a858ff459faa35f0159fb450b99348d,3,10000,11500,15
8a858fff5a36fe68015a3ac5851618ab,2,20000,24500,30
8a81894c529babae0152a10bafeb6895,6,40000,48000,60
8a8588b2548362e60154854feb462ab1,2,10000,13000,30
8a8588f853b1b2d40153b9792c2a3ace,19,50000,52500,30
8a85892854a059ed0154aa182dd84489,2,10000,13000,30
8a858e0256b781d80156bb503f2d71d7,10,10000,11000,30
8a858e055d0d9bd3015d0dcfc6bd1b1f,2,10000,11500,15
8a858e0f58d4699c0158d4894de00907,13,30000,34500,30
8a858e225c404292015c416cdcea2c34,2,10000,13000,30
8a858e3257b91c6d0157cc224b4e0b81,5,20000,24500,30
8a858e395cb1d4d9015cb6759fe27995,2,10000,13000,30
8a858e475c1c2ea7015c1cedf8cd2eac,3,10000,13000,30
8a858e4f58b9f0b40158b9f4ff09011e,9,30000,34500,30
8a858e59569397d50156944b474d2bb8,4,10000,13000,30
8a858e625af61555015af661e8003508,4,10000,12250,30
8a858e655a047d1a015a047d7ad40067,7,30000,34500,30
8a858e69566ae5b801567ac352d84477,2,10000,13000,30
8a858e6f5668e01701567140f0f5212c,8,35000,42000,60
8a858e715bd3fa19015bd407028c0450,2,10000,13000,30
8a858e7d5cb1162b015cb12df2e71466,2,10000,13000,30
8a858e8e59b6ee010159b7177daa162c,7,10000,11500,30
8a858e995bfc46c6015bfccf20b3451c,3,20000,24500,30
8a858ea8580b1fee015810374b69234f,2,10000,13000,30
8a858eb25b5d2e82015b5d60ec623bec,4,20000,24500,30
8a858eba5c884d2a015c95e9451335f7,2,10000,11500,15
8a858ec6560bc09801561eed02e71124,11,50000,55000,60
8a858ece5c88b58b015c8cc6fb1660ac,2,10000,13000,30
8a858ed75732b6810157376091b129f4,4,10000,13000,30
8a858eda5c8863ff015c9b7f6a0d0803,2,10000,13000,30
8a858ee35b43ae27015b43b3f6d0059b,3,10000,13000,30
8a858eee58c2b6220158cf02650a326d,11,40000,44000,30
8a858e245b680423015b768bac4267aa,6,10000,11125,15
8a858e345be813ea015beb1a5dcc2a2b,4,10000,11500,15
8a858e3a54e3370201552642ce7830c8,2,10000,13000,30
8a858e4b5a7f868b015a80f3822d505b,6,20000,24000,30
8a858e5856b7840c0156c2043cdf22c2,7,10000,13000,30
8a858e65582a517e0158352220c06174,10,40000,44000,30
8a858e6d5bb44226015bb467068c0fe2,4,20000,24500,30
8a858e79568ec7de01568fef5675374f,3,10000,11500,15
8a858e885c9c6f96015c9ce748345171,2,10000,13000,30
8a858e9156e137c6015705964f291996,11,40000,44000,30
8a858ea35d2d2f62015d309d53df2a01,2,10000,13000,30
8a858eab5cf9c4c8015d0c94428b2976,2,10000,11500,15
8a858eb554d4ccaf0154dcf634184f6e,3,10000,13000,30
8a858ec85a8530ec015a8535b0e3029a,5,20000,24500,30
8a858ed25bf83782015bfba0a4330c86,3,10000,13000,30
8a858ee0560bc0770156147da1c27409,8,10000,12250,30
8a858ee55cb156e6015cbfb990b0329c,2,10000,13000,30
8a858efd5b39cf3d015b39dc39b20bc7,4,20000,22250,15
8a858f055d0e3d8c015d0f9033d26ff1,2,10000,13000,30
8a858f0a5bf3716c015bf74698ab0964,3,10000,13000,30
8a858f13556665aa01556d98b4ca0d1d,6,20000,24500,30
8a858f185c884965015c884afd9000c9,2,10000,13000,30
8a858f1e5baffcc9015bb02b505f180d,5,20000,24500,30
8a858f2c58dc6e680158df6c91293adc,6,10000,13000,30
8a858f34588713c201588c59c04b04cd,9,20000,24500,30
8a858f375cef1cbc015cf034009e7436,2,10000,13000,30
8a858f455c59c478015c5a0915f22764,2,10000,13000,30
8a858f4b5ccab528015ccad3ab0515ec,2,10000,13000,30
8a858f54589736f401589bd68e546ad3,10,30000,34500,30
8a858f7b5ca7abe3015ca859c9f62413,2,10000,13000,30
8a858f885aeb097f015aeb212d47162a,5,10000,11125,15
8a858f9157f7b9670157fa9d4e7546e0,2,10000,13000,30
8a858f97594ab63d01597114ba347a39,3,10000,13000,30
8a858f9a5b33cc48015b33d812b20d0c,3,10000,13000,30
8a858fa25cfa127c015cfc1e527253b5,2,10000,13000,30
8a858faa56dffac60156f53870fd0c9e,10,35000,42000,60
8a858faf56b7821c0156b82b996d2f03,11,40000,48000,60
8a858fb65b2020b2015b239674777bad,5,20000,24500,30
8a858fc15b68ba6a015b70342bb3348f,3,10000,11500,15
8a858fc55b2548dd015b286e452c678c,4,30000,38500.2,60
8a858fcb5ca240f7015ca6656e972612,2,10000,11500,15
8a858fd05bfd7d3c015c0d4d46cc16dc,3,10000,13000,30
8a858fd858d5076d0158d57c62eb1635,6,20000,24500,30
8a858ff25a6a19ee015a6ac2e28c67a5,6,10000,13000,30
8a858ffe5c44d5b6015c44dcc1b705ef,2,10000,13000,30
8a858f0056b7cf8e0156b85b93c039aa,9,30000,39000,60
8a858f0656b7820c0156c64dbb2f05f3,12,50000,57500,90
8a858f0d5a859ac0015a85ce61751c43,7,15000,18375,30
8a858f1a5a41886c015a41971ef30aba,6,10000,11125,15
8a858f2e5876d7d0015880cff3b96d0c,13,40000,44000,30
8a858f345c1075d5015c10c9b9572768,3,10000,11500,15
8a858f375cef1cbc015cf34fec6427ad,2,10000,11500,15
8a858f4b5ccab528015ccaf7470b2d9e,2,10000,13000,30
8a858f535bf336ac015bf721c64b7bd6,4,10000,11125,15
8a858f61560bc0e5015613ecc04d30bf,14,30000,31500,30
8a858f6e5cb16eb9015cb59f4eb9116f,2,10000,13000,30
8a858f79588789bd015890be99777cf4,7,30000,34500,30
8a858f7e5c213ef4015c25e43b891f67,4,10000,12250,30
8a858f9a5c885f42015c8d0b01a33781,2,10000,13000,30
8a858fa4552add9f01552f0f19e814e4,14,40000,48000,60
8a858fa95c695f85015c6cd7c64b745b,2,10000,13000,30
8a858fc15b68ba6a015b71108e115250,5,20000,22250,15
8a858fc65cf978f4015cf98b8cc20d68,2,10000,11500,15
8a858fcd56b9f22c0156d01a97452dcb,10,15000,16500,30
8a858fd45a4260bc015a4613981d314c,5,10000,11500,15
8a858fdc5b583a67015b583f3b8a0552,3,10000,11500,15
8a858ff25b8b1ddb015b8b21ddb703ae,5,20000,24500,30
8a858ffa55ca72a50155e936d7ad5bf5,8,30000,34500,30
8a85886f543912e30154391ea6a3015f,7,30000,34500,30
8a8588dc536a1413015381dd2a4f3c5f,9,30000,34500,30
8a85890453a912500153a9dcd2ff2bdf,15,30000,34500,30
8a8589595384a85301539875d3d51e79,9,30000,36000,60
8a858e0256b781d80156be0f99322ae6,7,30000,34500,30
8a858e1158dc4d830159015170547d02,8,30000,34500,30
8a858e1e54e2aa5a0154fbf9330120e1,10,40000,44000,30
8a858e245c214660015c34f57d492aad,3,10000,13000,30
8a858e325b3e903a015b3e9a2fba0b3e,5,20000,24500,30
8a858e3d570f30bb0157187594143f8f,11,40000,44000,30
8a858e4f5929c3df0159420645f46f55,7,30000,39000,60
8a858e5856b7840c0156c183c7966a3a,11,40000,44000,30
8a858e5f5a4d0511015a52e503b52f20,8,30000,34500,30
8a858e6d58b0cc520158b1932da631fe,7,40000,44000,30
8a858e725c360240015c372f0894441b,5,30000,34500,30
8a858e7d5ab8ce17015abc1e6f9b67ef,6,20000,24500,30
8a858e8d56b784480156c30ca7157f73,6,20000,24500,30
8a858e935b496584015b545b32e350e8,5,10000,13000,30
8a85882653d0bb500153d632dca50043,11,40000,48000,60
8a8588f754a058cb0154b405217f1d65,15,40000,44000,30
8a85893d53f104eb0154012858000b78,14,40000,44000,30
8a85896653e0641c0153e12519674d02,10,20000,24500,30
8a8589a7545186b10154616da2b91f01,4,30000,34500,30
8a858e0156b782a10156c19772015fcd,9,30000,34500,30
8a858e045cd5b1d6015ce3fef2ef0ee4,2,10000,13000,30
8a858e1158dc4d8301590729328d2857,10,20000,21500,15
8a858e215ca77c7f015cab19f5c92961,2,10000,13000,30
8a858e285c7c7fc9015c7ce104e64a2e,3,20000,22250,15
8a858e3957d7ca4e0157dc950b836316,10,40000,44000,30
8a858e415c20f3f8015c2107ff010c56,3,10000,13000,30
8a858e5856b7840c0156c1158b2c4a07,10,30000,34500,30
8a858e69566ae5b801567a5d65132750,8,30000,34500,30
8a858e6f5668e01701568175112b2522,6,10000,11125,15
8a858e7b55deef140155e4ec385d463c,15,40000,48000,60
8a858e885c63d379015c6a56ebaf33b1,2,10000,13000,30
8a858e9c5770cff9015770f870821891,6,10000,11500,15
8a858ea55ab92cff015abd32e1105b48,4,10000,13000,30
8a858eac5b3ece95015b3f32ac426a41,4,20000,24500,30
8a858eb75c21a2b9015c2d16582b6eb0,2,10000,13000,30
8a858ec25a4d1d16015a4d32690f05ce,4,20000,22250,15
8a858ed158f3044d0158fe42a7e14997,9,40000,48000,60
8a858edb5bd936e4015be7eb350a0dfb,3,10000,13000,30
8a858ee05989e8dc01598c5dd0201b40,9,20000,24500,30
8a858ee55cb156e6015cc2a0644b7078,2,10000,11500,15
8a858eef5554890501557311a4ae79d6,7,10000,13000,30
8a858ef759ffbd8a0159ffea48b311e8,6,20000,24500,30
8a858f085a477386015a4b8a0ba90c44,6,15000,18375,30
8a858f2e5876d7d0015877c6e0ae5bdc,8,20000,24500,30
8a858f335c8d9723015c98e602d911e2,2,10000,11500,15
8a858f3a58b5b0fe0158b6ca8db55766,9,10000,10750,15
